fecha,anio,mes,dia_semana,doy,feriado,poblacion_anual,temp_med,pm25,mort_total,mort_cardio,mort_resp,hosp_total,hosp_cardio,hosp_resp
2022-07-14,2022,7,jue,195,0,10919000,16.76,43.23,180,68,29,614,132,147
2022-07-15,2022,7,vie,196,0,10919000,16.74,39.33,195,61,38,626,108,162
2022-07-16,2022,7,sab,197,0,10919000,15.23,28.52,194,42,28,553,132,155
2022-07-17,2022,7,dom,198,0,10919000,15.47,31.25,192,51,34,673,136,146
2022-07-18,2022,7,lun,199,0,10919000,15.75,32.91,194,63,32,546,141,179
2022-07-19,2022,7,mar,200,0,10919000,12.86,37.04,197,64,32,675,118,155
2022-07-20,2022,7,mie,201,0,10919000,15.76,41.61,193,61,41,584,126,161
2022-07-21,2022,7,jue,202,0,10919000,16.12,22.65,185,71,25,748,125,157
2022-07-22,2022,7,vie,203,0,10919000,16.12,36.91,183,61,31,629,133,149
2022-07-23,2022,7,sab,204,0,10919000,16.05,33.1,209,55,37,602,135,160
2022-07-24,2022,7,dom,205,0,10919000,16.42,33.24,196,60,43,608,129,174
2022-07-25,2022,7,lun,206,0,10919000,16.48,38.14,212,66,27,604,126,163
2022-07-26,2022,7,mar,207,0,10919000,18.09,30.47,191,50,28,594,142,151
2022-07-27,2022,7,mie,208,0,10919000,16.31,39.47,174,45,31,628,122,163
2022-07-28,2022,7,jue,209,1,10919000,17.13,36.36,169,47,24,562,129,151
2022-07-29,2022,7,vie,210,1,10919000,15.38,33.71,161,57,24,578,117,141
2022-07-30,2022,7,sab,211,0,10919000,16.47,31.8,170,40,31,675,142,150
2022-07-31,2022,7,dom,212,0,10919000,16.41,29.52,203,58,34,638,150,165
2022-08-01,2022,8,lun,213,0,10919000,15.78,35.08,204,47,32,685,129,155
2022-08-02,2022,8,mar,214,0,10919000,14.0,37.49,193,53,33,633,111,160
2022-08-03,2022,8,mie,215,0,10919000,14.43,28.17,188,63,35,626,114,144
2022-08-04,2022,8,jue,216,0,10919000,16.56,32.78,221,55,24,601,144,143
2022-08-05,2022,8,vie,217,0,10919000,15.96,32.13,184,59,32,573,135,163
2022-08-06,2022,8,sab,218,0,10919000,15.72,31.23,191,52,30,608,128,158
2022-08-07,2022,8,dom,219,0,10919000,15.19,29.94,191,60,27,673,137,147
2022-08-08,2022,8,lun,220,0,10919000,16.1,25.52,204,62,27,698,133,173
2022-08-09,2022,8,mar,221,0,10919000,16.68,36.53,179,71,39,615,129,144
2022-08-10,2022,8,mie,222,0,10919000,18.21,40.09,181,68,32,635,123,155
2022-08-11,2022,8,jue,223,0,10919000,15.97,30.62,200,63,25,613,136,154
2022-08-12,2022,8,vie,224,0,10919000,15.78,34.84,175,56,32,590,103,178
2022-08-13,2022,8,sab,225,0,10919000,16.31,27.53,198,50,30,680,111,142
2022-08-14,2022,8,dom,226,0,10919000,17.38,31.88,172,60,31,580,129,153
2022-08-15,2022,8,lun,227,0,10919000,18.75,32.75,191,57,18,627,143,143
2022-08-16,2022,8,mar,228,0,10919000,16.66,39.18,171,60,31,667,124,157
2022-08-17,2022,8,mie,229,0,10919000,14.27,30.89,179,65,33,611,118,149
2022-08-18,2022,8,jue,230,0,10919000,16.03,36.76,202,61,33,633,138,154
2022-08-19,2022,8,vie,231,0,10919000,14.64,29.92,145,60,32,651,113,159
2022-08-20,2022,8,sab,232,0,10919000,14.86,27.72,187,54,33,638,125,149
2022-08-21,2022,8,dom,233,0,10919000,18.18,30.85,192,54,30,583,114,171
2022-08-22,2022,8,lun,234,0,10919000,15.61,25.11,196,50,28,617,126,158
2022-08-23,2022,8,mar,235,0,10919000,15.17,28.72,173,65,27,675,146,147
2022-08-24,2022,8,mie,236,0,10919000,17.68,37.13,169,57,33,560,130,158
2022-08-25,2022,8,jue,237,0,10919000,16.14,29.51,168,58,36,583,123,148
2022-08-26,2022,8,vie,238,0,10919000,14.7,26.12,181,48,39,653,114,145
2022-08-27,2022,8,sab,239,0,10919000,16.14,22.57,179,52,38,573,125,127
2022-08-28,2022,8,dom,240,0,10919000,14.41,29.99,185,44,36,629,121,149
2022-08-29,2022,8,lun,241,0,10919000,15.07,29.7,207,56,29,577,128,168
2022-08-30,2022,8,mar,242,0,10919000,16.34,32.6,213,51,26,659,110,149
2022-08-31,2022,8,mie,243,0,10919000,13.07,18.33,191,61,35,581,126,161
2022-09-01,2022,9,jue,244,0,10919000,17.0,28.12,192,64,28,582,132,155
2022-09-02,2022,9,vie,245,0,10919000,16.46,28.09,202,47,35,618,109,158
2022-09-03,2022,9,sab,246,0,10919000,17.18,32.58,208,70,30,608,155,164
2022-09-04,2022,9,dom,247,0,10919000,15.73,33.08,196,64,27,641,130,157
2022-09-05,2022,9,lun,248,0,10919000,16.72,34.84,215,57,25,693,112,157
2022-09-06,2022,9,mar,249,0,10919000,15.05,21.44,176,66,28,601,134,167
2022-09-07,2022,9,mie,250,0,10919000,15.15,35.49,195,67,40,562,116,153
2022-09-08,2022,9,jue,251,0,10919000,16.4,37.12,197,61,29,630,144,178
2022-09-09,2022,9,vie,252,0,10919000,16.33,27.04,190,51,30,591,105,165
2022-09-10,2022,9,sab,253,0,10919000,16.31,29.25,184,48,28,618,129,117
2022-09-11,2022,9,dom,254,0,10919000,17.96,29.84,173,48,31,621,131,160
2022-09-12,2022,9,lun,255,0,10919000,16.04,28.52,208,57,36,639,150,155
2022-09-13,2022,9,mar,256,0,10919000,16.93,31.08,167,67,25,527,134,169
2022-09-14,2022,9,mie,257,0,10919000,16.83,26.28,206,49,38,589,137,156
2022-09-15,2022,9,jue,258,0,10919000,16.63,30.94,190,63,37,557,107,143
2022-09-16,2022,9,vie,259,0,10919000,16.96,29.36,160,78,26,548,136,148
2022-09-17,2022,9,sab,260,0,10919000,14.42,28.19,194,63,43,607,117,154
2022-09-18,2022,9,dom,261,0,10919000,15.86,36.16,188,47,32,620,130,132
2022-09-19,2022,9,lun,262,0,10919000,17.87,24.32,187,55,40,625,121,134
2022-09-20,2022,9,mar,263,0,10919000,16.23,35.34,168,65,26,593,111,157
2022-09-21,2022,9,mie,264,0,10919000,17.45,29.77,152,60,31,624,97,136
2022-09-22,2022,9,jue,265,0,10919000,17.21,29.22,189,61,25,609,119,137
2022-09-23,2022,9,vie,266,0,10919000,13.03,18.45,183,55,20,643,115,138
2022-09-24,2022,9,sab,267,0,10919000,15.14,30.7,185,43,32,506,125,167
2022-09-25,2022,9,dom,268,0,10919000,15.94,19.91,180,59,30,570,109,158
2022-09-26,2022,9,lun,269,0,10919000,15.96,23.82,164,67,31,637,111,143
2022-09-27,2022,9,mar,270,0,10919000,16.27,27.02,166,45,37,586,122,172
2022-09-28,2022,9,mie,271,0,10919000,16.32,26.59,194,43,30,574,112,131
2022-09-29,2022,9,jue,272,0,10919000,15.9,23.73,177,43,28,630,117,129
2022-09-30,2022,9,vie,273,0,10919000,16.11,35.15,202,57,31,624,125,132
2022-10-01,2022,10,sab,274,0,10919000,14.61,28.09,163,54,31,581,109,138
2022-10-02,2022,10,dom,275,0,10919000,19.31,36.63,180,55,28,574,119,133
2022-10-03,2022,10,lun,276,0,10919000,18.69,23.72,193,70,33,527,101,151
2022-10-04,2022,10,mar,277,0,10919000,18.11,23.34,177,39,32,520,108,175
2022-10-05,2022,10,mie,278,0,10919000,17.0,36.95,160,50,24,557,116,125
2022-10-06,2022,10,jue,279,0,10919000,16.05,20.64,198,62,21,592,101,156
2022-10-07,2022,10,vie,280,0,10919000,20.1,28.22,177,43,31,599,113,133
2022-10-08,2022,10,sab,281,0,10919000,16.09,22.16,171,46,26,529,119,142
2022-10-09,2022,10,dom,282,0,10919000,18.98,22.22,178,46,22,562,116,135
2022-10-10,2022,10,lun,283,0,10919000,17.67,19.28,157,55,31,677,117,146
2022-10-11,2022,10,mar,284,0,10919000,16.25,22.8,144,54,27,581,105,122
2022-10-12,2022,10,mie,285,0,10919000,16.41,35.83,160,57,25,582,116,134
2022-10-13,2022,10,jue,286,0,10919000,16.92,26.68,178,58,25,518,107,126
2022-10-14,2022,10,vie,287,0,10919000,16.72,33.27,180,45,30,540,94,158
2022-10-15,2022,10,sab,288,0,10919000,15.82,19.4,167,53,35,522,109,145
2022-10-16,2022,10,dom,289,0,10919000,18.07,23.08,162,55,23,517,113,125
2022-10-17,2022,10,lun,290,0,10919000,16.5,28.47,177,60,24,615,110,119
2022-10-18,2022,10,mar,291,0,10919000,18.57,28.23,168,55,18,575,113,130
2022-10-19,2022,10,mie,292,0,10919000,17.48,23.95,171,64,33,634,102,134
2022-10-20,2022,10,jue,293,0,10919000,17.92,25.06,169,58,23,518,93,146
2022-10-21,2022,10,vie,294,0,10919000,17.93,30.02,145,47,28,577,101,152
2022-10-22,2022,10,sab,295,0,10919000,17.37,22.99,174,51,27,544,113,151
2022-10-23,2022,10,dom,296,0,10919000,17.77,12.36,151,54,35,542,90,145
2022-10-24,2022,10,lun,297,0,10919000,18.14,21.0,158,63,42,514,91,148
2022-10-25,2022,10,mar,298,0,10919000,20.75,18.35,170,49,30,497,115,131
2022-10-26,2022,10,mie,299,0,10919000,16.49,15.23,158,59,28,494,104,120
2022-10-27,2022,10,jue,300,0,10919000,17.24,27.57,160,45,28,671,106,130
2022-10-28,2022,10,vie,301,0,10919000,17.66,28.72,154,60,27,562,117,122
2022-10-29,2022,10,sab,302,0,10919000,16.66,16.34,155,48,26,623,100,129
2022-10-30,2022,10,dom,303,0,10919000,16.62,18.44,159,48,32,492,133,128
2022-10-31,2022,10,lun,304,0,10919000,16.41,32.76,175,58,37,516,108,135
2022-11-01,2022,11,mar,305,0,10919000,18.24,21.91,179,43,28,589,103,133
2022-11-02,2022,11,mie,306,0,10919000,17.71,22.1,185,40,28,514,111,136
2022-11-03,2022,11,jue,307,0,10919000,18.61,23.93,184,48,21,514,105,140
2022-11-04,2022,11,vie,308,0,10919000,16.74,28.71,165,40,23,537,118,139
2022-11-05,2022,11,sab,309,0,10919000,17.43,21.55,160,44,20,531,134,123
2022-11-06,2022,11,dom,310,0,10919000,19.65,24.24,167,47,23,497,90,138
2022-11-07,2022,11,lun,311,0,10919000,19.5,16.89,167,51,28,535,116,140
2022-11-08,2022,11,mar,312,0,10919000,16.78,25.87,178,54,28,551,115,121
2022-11-09,2022,11,mie,313,0,10919000,19.69,20.98,171,49,26,481,83,115
2022-11-10,2022,11,jue,314,0,10919000,18.09,17.23,162,47,32,523,112,117
2022-11-11,2022,11,vie,315,0,10919000,17.47,23.86,150,48,27,572,107,123
2022-11-12,2022,11,sab,316,0,10919000,19.72,30.64,145,57,21,568,116,147
2022-11-13,2022,11,dom,317,0,10919000,19.98,18.88,144,48,17,510,101,127
2022-11-14,2022,11,lun,318,0,10919000,15.96,25.8,156,43,18,534,114,132
2022-11-15,2022,11,mar,319,0,10919000,20.04,19.17,138,42,26,432,100,145
2022-11-16,2022,11,mie,320,0,10919000,18.45,12.59,159,44,26,462,103,102
2022-11-17,2022,11,jue,321,0,10919000,18.46,22.92,142,47,23,484,101,121
2022-11-18,2022,11,vie,322,0,10919000,18.69,15.01,148,51,21,478,105,132
2022-11-19,2022,11,sab,323,0,10919000,20.47,15.78,140,40,26,477,94,108
2022-11-20,2022,11,dom,324,0,10919000,20.74,26.56,154,51,34,500,112,110
2022-11-21,2022,11,lun,325,0,10919000,19.68,10.6,149,41,24,513,99,124
2022-11-22,2022,11,mar,326,0,10919000,20.26,21.26,162,49,29,478,116,109
2022-11-23,2022,11,mie,327,0,10919000,21.92,21.9,114,57,34,529,89,127
2022-11-24,2022,11,jue,328,0,10919000,19.39,20.8,132,39,21,435,109,109
2022-11-25,2022,11,vie,329,0,10919000,18.25,16.12,144,35,24,575,93,115
2022-11-26,2022,11,sab,330,0,10919000,20.14,16.85,158,38,18,482,92,96
2022-11-27,2022,11,dom,331,0,10919000,20.41,11.02,131,39,25,434,97,119
2022-11-28,2022,11,lun,332,0,10919000,19.43,26.4,168,45,18,505,105,102
2022-11-29,2022,11,mar,333,0,10919000,19.44,19.33,145,44,16,481,106,119
2022-11-30,2022,11,mie,334,0,10919000,22.29,24.98,145,51,33,492,98,113
2022-12-01,2022,12,jue,335,0,10919000,19.46,16.82,133,40,25,515,110,126
2022-12-02,2022,12,vie,336,0,10919000,18.75,22.49,132,40,25,458,86,113
2022-12-03,2022,12,sab,337,0,10919000,16.66,18.48,139,44,32,491,109,127
2022-12-04,2022,12,dom,338,0,10919000,20.9,9.19,137,34,20,491,118,128
2022-12-05,2022,12,lun,339,0,10919000,21.5,25.72,152,37,29,521,82,117
2022-12-06,2022,12,mar,340,0,10919000,18.62,31.2,151,55,25,575,106,92
2022-12-07,2022,12,mie,341,0,10919000,20.77,22.9,125,43,28,506,107,114
2022-12-08,2022,12,jue,342,0,10919000,19.72,10.74,152,50,22,458,102,109
2022-12-09,2022,12,vie,343,0,10919000,20.25,13.15,140,39,21,467,99,108
2022-12-10,2022,12,sab,344,0,10919000,19.52,3.11,154,47,20,475,96,108
2022-12-11,2022,12,dom,345,0,10919000,20.26,10.09,161,32,21,439,100,109
2022-12-12,2022,12,lun,346,0,10919000,21.35,25.9,155,45,26,498,119,123
2022-12-13,2022,12,mar,347,0,10919000,19.76,22.11,146,42,28,483,87,120
2022-12-14,2022,12,mie,348,0,10919000,19.6,12.02,139,34,28,459,108,120
2022-12-15,2022,12,jue,349,0,10919000,19.25,10.42,141,36,23,515,95,105
2022-12-16,2022,12,vie,350,0,10919000,21.85,13.41,141,41,17,489,96,102
2022-12-17,2022,12,sab,351,0,10919000,19.55,18.98,122,46,30,438,102,118
2022-12-18,2022,12,dom,352,0,10919000,21.34,15.94,138,53,30,544,95,122
2022-12-19,2022,12,lun,353,0,10919000,19.15,23.86,148,44,30,484,100,104
2022-12-20,2022,12,mar,354,0,10919000,18.13,13.09,154,44,21,496,81,99
2022-12-21,2022,12,mie,355,0,10919000,20.05,16.85,144,46,26,460,106,112
2022-12-22,2022,12,jue,356,0,10919000,21.05,12.59,150,39,24,514,93,129
2022-12-23,2022,12,vie,357,0,10919000,22.1,15.09,169,45,19,455,82,116
2022-12-24,2022,12,sab,358,0,10919000,21.8,11.46,147,34,25,424,87,109
2022-12-25,2022,12,dom,359,1,10919000,21.27,11.46,130,41,17,398,87,101
2022-12-26,2022,12,lun,360,0,10919000,17.94,18.82,132,49,23,457,83,107
2022-12-27,2022,12,mar,361,0,10919000,21.54,13.45,171,59,23,488,90,101
2022-12-28,2022,12,mie,362,0,10919000,19.24,15.04,148,27,22,480,97,100
2022-12-29,2022,12,jue,363,0,10919000,20.21,11.25,150,36,16,490,86,126
2022-12-30,2022,12,vie,364,0,10919000,23.22,21.67,159,42,27,452,115,116
2022-12-31,2022,12,sab,365,0,10919000,22.32,21.21,142,43,18,441,92,104
2023-01-01,2023,1,dom,1,1,11059000,19.87,22.34,114,37,13,487,95,105
2023-01-02,2023,1,lun,2,0,11059000,20.78,19.59,134,38,26,426,87,120
2023-01-03,2023,1,mar,3,0,11059000,22.17,15.29,148,35,23,505,109,114
2023-01-04,2023,1,mie,4,0,11059000,21.09,10.78,135,35,22,492,97,107
2023-01-05,2023,1,jue,5,0,11059000,21.04,10.13,146,34,22,395,100,113
2023-01-06,2023,1,vie,6,0,11059000,19.99,14.98,136,38,20,424,71,74
2023-01-07,2023,1,sab,7,0,11059000,22.01,6.13,147,48,26,458,98,87
2023-01-08,2023,1,dom,8,0,11059000,22.2,16.12,132,32,17,431,94,103
2023-01-09,2023,1,lun,9,0,11059000,20.47,16.54,125,40,14,474,100,106
2023-01-10,2023,1,mar,10,0,11059000,19.03,8.55,147,43,15,449,83,100
2023-01-11,2023,1,mie,11,0,11059000,23.65,14.16,126,41,27,510,94,128
2023-01-12,2023,1,jue,12,0,11059000,20.68,19.48,123,37,7,494,102,96
2023-01-13,2023,1,vie,13,0,11059000,22.05,21.0,154,37,25,464,100,128
2023-01-14,2023,1,sab,14,0,11059000,20.55,13.31,135,26,21,546,85,97
2023-01-15,2023,1,dom,15,0,11059000,20.71,15.41,158,37,22,388,103,104
2023-01-16,2023,1,lun,16,0,11059000,22.77,16.86,140,47,28,551,99,122
2023-01-17,2023,1,mar,17,0,11059000,21.27,12.99,134,29,25,481,109,96
2023-01-18,2023,1,mie,18,0,11059000,22.6,16.01,131,35,20,404,91,113
2023-01-19,2023,1,jue,19,0,11059000,22.65,15.9,150,40,17,491,81,106
2023-01-20,2023,1,vie,20,0,11059000,21.11,12.38,149,36,19,450,95,123
2023-01-21,2023,1,sab,21,0,11059000,22.1,13.53,161,39,22,542,97,97
2023-01-22,2023,1,dom,22,0,11059000,22.7,12.21,133,49,30,458,89,104
2023-01-23,2023,1,lun,23,0,11059000,23.28,17.24,167,45,19,463,94,119
2023-01-24,2023,1,mar,24,0,11059000,21.49,15.42,148,54,24,405,101,100
2023-01-25,2023,1,mie,25,0,11059000,21.84,15.33,137,44,22,503,94,108
2023-01-26,2023,1,jue,26,0,11059000,20.72,6.4,133,28,18,463,96,85
2023-01-27,2023,1,vie,27,0,11059000,22.8,27.14,154,46,25,384,99,94
2023-01-28,2023,1,sab,28,0,11059000,22.0,16.05,142,53,19,466,102,108
2023-01-29,2023,1,dom,29,0,11059000,20.3,14.67,151,31,22,390,79,111
2023-01-30,2023,1,lun,30,0,11059000,21.49,24.3,163,48,28,431,106,133
2023-01-31,2023,1,mar,31,0,11059000,21.79,20.53,150,43,28,459,87,119
2023-02-01,2023,2,mie,32,0,11059000,21.23,18.0,157,49,18,472,94,96
2023-02-02,2023,2,jue,33,0,11059000,21.09,18.94,131,52,22,473,95,108
2023-02-03,2023,2,vie,34,0,11059000,20.01,24.01,153,38,16,495,103,112
2023-02-04,2023,2,sab,35,0,11059000,22.09,14.08,148,40,20,495,107,96
2023-02-05,2023,2,dom,36,0,11059000,21.47,6.11,154,45,22,522,93,111
2023-02-06,2023,2,lun,37,0,11059000,23.09,8.37,136,55,21,462,94,111
2023-02-07,2023,2,mar,38,0,11059000,21.87,22.82,143,41,21,451,102,113
2023-02-08,2023,2,mie,39,0,11059000,23.01,15.01,150,44,24,462,95,114
2023-02-09,2023,2,jue,40,0,11059000,20.58,18.74,129,32,15,443,99,93
2023-02-10,2023,2,vie,41,0,11059000,22.47,15.7,145,39,34,504,80,103
2023-02-11,2023,2,sab,42,0,11059000,22.89,15.43,122,45,23,483,101,113
2023-02-12,2023,2,dom,43,0,11059000,22.91,9.06,134,51,25,467,99,119
2023-02-13,2023,2,lun,44,0,11059000,21.7,18.68,174,40,28,493,104,118
2023-02-14,2023,2,mar,45,0,11059000,20.97,5.11,141,34,29,440,88,94
2023-02-15,2023,2,mie,46,0,11059000,24.02,15.12,138,51,13,519,105,107
2023-02-16,2023,2,jue,47,0,11059000,21.8,9.82,137,36,29,541,92,126
2023-02-17,2023,2,vie,48,0,11059000,20.6,16.66,147,30,19,452,84,106
2023-02-18,2023,2,sab,49,0,11059000,21.78,14.19,136,34,20,494,109,115
2023-02-19,2023,2,dom,50,0,11059000,22.42,13.04,153,42,23,479,88,84
2023-02-20,2023,2,lun,51,0,11059000,21.17,17.64,157,44,29,422,86,103
2023-02-21,2023,2,mar,52,0,11059000,22.51,8.21,155,40,27,483,104,97
2023-02-22,2023,2,mie,53,0,11059000,23.09,11.7,144,45,30,411,102,122
2023-02-23,2023,2,jue,54,0,11059000,21.96,16.09,131,41,22,550,96,113
2023-02-24,2023,2,vie,55,0,11059000,23.21,19.16,148,48,26,530,115,118
2023-02-25,2023,2,sab,56,0,11059000,21.86,15.64,148,43,25,537,109,124
2023-02-26,2023,2,dom,57,0,11059000,21.43,5.92,143,43,18,472,97,113
2023-02-27,2023,2,lun,58,0,11059000,23.87,24.02,163,47,22,562,98,113
2023-02-28,2023,2,mar,59,0,11059000,22.72,17.08,146,38,27,525,101,123
2023-03-01,2023,3,mie,60,0,11059000,22.09,25.8,145,38,18,469,119,106
2023-03-02,2023,3,jue,61,0,11059000,19.79,21.24,132,44,22,457,75,112
2023-03-03,2023,3,vie,62,0,11059000,20.28,23.74,137,37,25,460,95,127
2023-03-04,2023,3,sab,63,0,11059000,19.92,17.73,134,42,30,422,78,107
2023-03-05,2023,3,dom,64,0,11059000,21.85,12.9,148,42,20,417,100,117
2023-03-06,2023,3,lun,65,0,11059000,21.84,17.02,133,60,15,447,100,120
2023-03-07,2023,3,mar,66,0,11059000,22.36,22.78,132,58,27,490,92,102
2023-03-08,2023,3,mie,67,0,11059000,23.08,16.78,157,39,25,469,124,132
2023-03-09,2023,3,jue,68,0,11059000,20.0,9.22,133,41,21,508,98,115
2023-03-10,2023,3,vie,69,0,11059000,20.19,18.81,151,40,18,479,94,124
2023-03-11,2023,3,sab,70,0,11059000,20.69,17.15,138,45,15,544,131,142
2023-03-12,2023,3,dom,71,0,11059000,22.31,18.32,172,39,28,480,102,110
2023-03-13,2023,3,lun,72,0,11059000,22.08,22.7,140,36,21,556,88,100
2023-03-14,2023,3,mar,73,0,11059000,20.47,29.33,150,55,24,446,89,131
2023-03-15,2023,3,mie,74,0,11059000,20.85,12.02,157,51,13,465,89,122
2023-03-16,2023,3,jue,75,0,11059000,22.12,28.45,168,47,23,457,102,127
2023-03-17,2023,3,vie,76,0,11059000,21.72,23.35,140,42,20,456,91,124
2023-03-18,2023,3,sab,77,0,11059000,22.83,16.86,138,46,34,498,92,124
2023-03-19,2023,3,dom,78,0,11059000,20.61,10.31,153,36,28,525,105,116
2023-03-20,2023,3,lun,79,0,11059000,21.39,20.56,140,41,24,584,88,118
2023-03-21,2023,3,mar,80,0,11059000,20.34,23.34,134,50,20,516,99,113
2023-03-22,2023,3,mie,81,0,11059000,22.87,20.29,153,49,27,500,93,106
2023-03-23,2023,3,jue,82,0,11059000,22.69,18.32,138,43,27,538,116,106
2023-03-24,2023,3,vie,83,0,11059000,22.02,17.79,150,49,16,502,111,119
2023-03-25,2023,3,sab,84,0,11059000,22.57,13.97,151,50,30,475,92,110
2023-03-26,2023,3,dom,85,0,11059000,23.02,21.3,159,44,29,504,87,131
2023-03-27,2023,3,lun,86,0,11059000,23.08,24.11,146,54,22,515,108,121
2023-03-28,2023,3,mar,87,0,11059000,23.34,26.19,158,55,26,511,111,114
2023-03-29,2023,3,mie,88,0,11059000,20.43,17.69,168,47,24,491,88,114
2023-03-30,2023,3,jue,89,0,11059000,20.3,28.4,142,53,25,557,85,116
2023-03-31,2023,3,vie,90,0,11059000,22.75,34.29,147,48,24,490,102,122
2023-04-01,2023,4,sab,91,0,11059000,20.68,19.54,139,53,13,509,93,135
2023-04-02,2023,4,dom,92,0,11059000,19.04,24.94,144,42,28,489,99,115
2023-04-03,2023,4,lun,93,0,11059000,20.57,15.76,156,48,15,484,123,120
2023-04-04,2023,4,mar,94,0,11059000,22.29,34.43,155,40,15,493,92,121
2023-04-05,2023,4,mie,95,0,11059000,20.48,25.84,133,40,27,568,97,118
2023-04-06,2023,4,jue,96,0,11059000,21.91,29.03,131,42,32,454,93,117
2023-04-07,2023,4,vie,97,0,11059000,21.32,24.51,149,44,32,519,96,131
2023-04-08,2023,4,sab,98,0,11059000,19.31,12.29,169,36,26,472,82,112
2023-04-09,2023,4,dom,99,0,11059000,21.42,22.84,151,54,30,467,90,123
2023-04-10,2023,4,lun,100,0,11059000,20.85,23.51,183,49,17,563,96,112
2023-04-11,2023,4,mar,101,0,11059000,20.14,28.33,143,36,21,519,85,112
2023-04-12,2023,4,mie,102,0,11059000,19.04,19.7,162,61,20,480,104,120
2023-04-13,2023,4,jue,103,0,11059000,22.63,8.91,146,59,22,523,111,112
2023-04-14,2023,4,vie,104,0,11059000,19.58,23.86,145,51,22,511,112,121
2023-04-15,2023,4,sab,105,0,11059000,18.18,19.71,140,47,19,581,101,134
2023-04-16,2023,4,dom,106,0,11059000,21.58,25.21,169,62,36,479,121,121
2023-04-17,2023,4,lun,107,0,11059000,20.0,20.43,177,48,31,628,109,123
2023-04-18,2023,4,mar,108,0,11059000,21.91,23.0,151,41,26,501,83,117
2023-04-19,2023,4,mie,109,0,11059000,20.32,23.22,147,60,32,429,98,108
2023-04-20,2023,4,jue,110,0,11059000,20.38,21.57,156,36,24,572,88,100
2023-04-21,2023,4,vie,111,0,11059000,21.05,28.22,143,42,19,570,102,113
2023-04-22,2023,4,sab,112,0,11059000,20.44,21.19,165,48,24,528,113,118
2023-04-23,2023,4,dom,113,0,11059000,20.39,20.3,166,39,28,485,115,118
2023-04-24,2023,4,lun,114,0,11059000,21.5,22.51,142,40,18,504,88,133
2023-04-25,2023,4,mar,115,0,11059000,19.08,24.58,168,47,13,539,100,121
2023-04-26,2023,4,mie,116,0,11059000,20.78,33.96,162,36,22,538,106,143
2023-04-27,2023,4,jue,117,0,11059000,20.41,25.26,156,54,22,509,133,121
2023-04-28,2023,4,vie,118,0,11059000,18.09,23.33,151,49,28,502,93,126
2023-04-29,2023,4,sab,119,0,11059000,21.3,24.32,175,53,30,511,121,123
2023-04-30,2023,4,dom,120,0,11059000,20.84,27.96,156,52,17,490,113,126
2023-05-01,2023,5,lun,121,0,11059000,21.71,27.18,129,46,22,486,111,137
2023-05-02,2023,5,mar,122,0,11059000,19.3,29.38,139,48,30,566,94,119
2023-05-03,2023,5,mie,123,0,11059000,18.45,30.64,148,51,28,529,116,132
2023-05-04,2023,5,jue,124,0,11059000,23.4,31.42,168,39,29,568,118,139
2023-05-05,2023,5,vie,125,0,11059000,18.45,28.93,186,47,18,563,117,129
2023-05-06,2023,5,sab,126,0,11059000,18.67,18.05,156,48,29,537,116,111
2023-05-07,2023,5,dom,127,0,11059000,20.23,24.55,174,45,23,561,97,127
2023-05-08,2023,5,lun,128,0,11059000,19.0,25.05,164,55,19,578,125,118
2023-05-09,2023,5,mar,129,0,11059000,19.96,32.1,175,57,20,492,98,131
2023-05-10,2023,5,mie,130,0,11059000,17.83,35.03,165,48,35,577,109,114
2023-05-11,2023,5,jue,131,0,11059000,17.33,26.91,176,53,40,556,109,128
2023-05-12,2023,5,vie,132,0,11059000,18.66,32.63,160,40,41,551,110,143
2023-05-13,2023,5,sab,133,0,11059000,20.07,27.96,151,41,39,510,109,149
2023-05-14,2023,5,dom,134,0,11059000,19.17,25.11,185,47,19,587,118,126
2023-05-15,2023,5,lun,135,0,11059000,20.59,36.38,165,49,24,511,115,127
2023-05-16,2023,5,mar,136,0,11059000,18.79,27.27,159,49,23,551,116,140
2023-05-17,2023,5,mie,137,0,11059000,19.28,26.29,160,49,26,565,104,129
2023-05-18,2023,5,jue,138,0,11059000,17.92,25.52,171,52,22,586,108,120
2023-05-19,2023,5,vie,139,0,11059000,17.2,35.26,172,51,28,563,104,130
2023-05-20,2023,5,sab,140,0,11059000,17.45,23.44,162,62,39,566,113,146
2023-05-21,2023,5,dom,141,0,11059000,17.9,23.52,177,71,36,549,117,139
2023-05-22,2023,5,lun,142,0,11059000,21.15,35.78,176,53,26,602,127,163
2023-05-23,2023,5,mar,143,0,11059000,17.2,32.33,172,52,25,560,113,134
2023-05-24,2023,5,mie,144,0,11059000,17.64,29.94,163,68,35,522,135,133
2023-05-25,2023,5,jue,145,0,11059000,20.29,26.6,184,45,23,616,102,150
2023-05-26,2023,5,vie,146,0,11059000,17.8,32.16,171,64,22,533,129,139
2023-05-27,2023,5,sab,147,0,11059000,19.25,22.83,175,48,18,584,118,140
2023-05-28,2023,5,dom,148,0,11059000,15.76,29.23,199,53,33,505,104,137
2023-05-29,2023,5,lun,149,0,11059000,17.28,32.12,193,49,24,564,119,160
2023-05-30,2023,5,mar,150,0,11059000,19.0,31.17,201,36,29,501,119,125
2023-05-31,2023,5,mie,151,0,11059000,16.3,32.6,170,48,29,621,123,148
2023-06-01,2023,6,jue,152,0,11059000,18.51,34.83,163,56,22,614,114,151
